ticker,cutoff_date,historical_observation_count,historical_mean_delta_f1,historical_collapse_rate,current_delta_cv_score,gate_enabled,gate_reason,information_cutoff_date,control_f1_macro,pcr_f1_macro,delta_f1_macro,gated_f1_macro,gated_delta_vs_control,class_collapse_bool,delta_sell_f1,delta_hold_f1,delta_buy_f1
SBILIFE.NS,2026-02-10,2,0.0044824049887071,0.0,-0.0037820334013597,True,"WARM: hist_mean=0.004482, hist_collapse=0.00",2026-02-10,0.2914173885061698,0.2901033594180098,-0.0013140290881599,0.2901033594180098,-0.0013140290881600292,False,0.0180168156946483,0.0061875297477391,-0.0281464327068673
SBILIFE.NS,2026-05-08,3,0.0025502602964181,0.0,-0.0155326327983204,True,"WARM: hist_mean=0.002550, hist_collapse=0.00",2026-05-08,0.3083279429804205,0.2966249941689602,-0.0117029488114603,0.2966249941689602,-0.011702948811460279,False,0.0231499051233396,0.0160870057777274,-0.074345757335448
SBILIFE.NS,2026-08-10,4,-0.0010130419805514997,0.0,-9.233926251694946e-05,False,"WARM: hist_mean=-0.001013, hist_collapse=0.00",2026-08-10,0.3446097350855664,0.3609928633134694,0.016383128227903,0.3446097350855664,0.0,False,-0.0007398404058552,0.0329292929292929,0.0169599321602713
SBIN.NS,2025-08-08,0,0.0,0.0,0.012024981041153,True,COLD: cv_delta=0.012025,2025-08-08,0.3933518681104282,0.3007601065117405,-0.0925917615986877,0.3007601065117405,-0.0925917615986877,True,-0.1265432098765432,-0.0571144278606965,-0.0941176470588235
SBIN.NS,2025-11-10,1,-0.0925917615986877,1.0,0.0044660128162221,False,"WARM: hist_mean=-0.092592, hist_collapse=1.00",2025-11-10,0.3416622363990785,0.2694775166363147,-0.0721847197627637,0.3416622363990785,0.0,True,-0.1252710592160133,-0.0475877192982455,-0.0436953807740324
SBIN.NS,2026-02-10,2,-0.0823882406807257,1.0,0.0086328402229073,False,"WARM: hist_mean=-0.082388, hist_collapse=1.00",2026-02-10,0.2815778868264467,0.2684747052876913,-0.0131031815387553,0.2815778868264467,0.0,True,-0.036697247706422,0.0175427418498459,-0.0201550387596899
SBIN.NS,2026-05-08,3,-0.05929322096673557,1.0,0.0155373320779171,False,"WARM: hist_mean=-0.059293, hist_collapse=1.00",2026-05-08,0.3111826723740672,0.2963959124484952,-0.0147867599255719,0.3111826723740672,0.0,False,-0.0335149583633186,0.0365973770151884,-0.0474426984285857
SBIN.NS,2026-08-10,4,-0.048166605706444654,0.75,0.0191582206049811,False,"WARM: hist_mean=-0.048167, hist_collapse=0.75",2026-08-10,0.311207993477497,0.3230139596074307,0.0118059661299336,0.311207993477497,0.0,False,0.003181705195128,-0.0686756609086706,0.1009118541033434
SUNPHARMA.NS,2025-08-08,0,0.0,0.0,-0.001460118750049,False,COLD: cv_delta=-0.001460,2025-08-08,0.3769804027690613,0.4226100884696526,0.0456296857005913,0.3769804027690613,0.0,False,0.0354254909510974,0.0456663560111836,0.055797210139493
SUNPHARMA.NS,2025-11-10,1,0.0456296857005913,0.0,0.0046095280088792,True,"WARM: hist_mean=0.045630, hist_collapse=0.00",2025-11-10,0.4380897245504963,0.3842175686350373,-0.0538721559154589,0.3842175686350373,-0.053872155915458964,True,-0.0541534110993284,-0.0005060088551549,-0.1069570477918935
SUNPHARMA.NS,2026-02-10,2,-0.004121235107433799,0.5,-0.0071519433731502,False,"WARM: hist_mean=-0.004121, hist_collapse=0.50",2026-02-10,0.3917028815284629,0.3601268577750704,-0.0315760237533925,0.3917028815284629,0.0,True,0.0148645408774874,0.0175625602761281,-0.1271551724137931
SUNPHARMA.NS,2026-05-08,3,-0.013272831322753366,0.6666666666666666,-0.0031396492441144,False,"WARM: hist_mean=-0.013273, hist_collapse=0.67",2026-05-08,0.3524891985000303,0.3942068603487275,0.0417176618486971,0.3524891985000303,0.0,False,0.0316493187780316,-0.0196163635234962,0.1131200302915562
SUNPHARMA.NS,2026-08-10,4,0.0004747919701092503,0.5,0.0016416767172278,False,"WARM: hist_mean=0.000475, hist_collapse=0.50",2026-08-10,0.3628246753246753,0.3217099322050655,-0.0411147431196097,0.3628246753246753,0.0,False,-0.091273432449903,0.0046550671550671,-0.0367258640639935
TATACONSUM.NS,2025-08-08,0,0.0,0.0,-0.0106723484352346,False,COLD: cv_delta=-0.010672,2025-08-08,0.2762330592470639,0.2734529342310932,-0.0027801250159706,0.2762330592470639,0.0,False,-0.0290402955580376,0.0162713734142305,0.004428547095895
TATACONSUM.NS,2025-11-10,1,-0.0027801250159706,0.0,0.0114439966713517,False,"WARM: hist_mean=-0.002780, hist_collapse=0.00",2025-11-10,0.2788526949241235,0.2365981916543714,-0.042254503269752,0.2788526949241235,0.0,True,-0.1230674087816945,-0.0105337078651685,0.0068376068376068
TATACONSUM.NS,2026-02-10,2,-0.0225173141428613,0.5,-0.0026918333052762,False,"WARM: hist_mean=-0.022517, hist_collapse=0.50",2026-02-10,0.2829545774548731,0.2528347636615353,-0.0301198137933378,0.2829545774548731,0.0,False,-0.072377061141106,0.0501012145748988,-0.0680835948138061
TATACONSUM.NS,2026-05-08,3,-0.025051480693020132,0.3333333333333333,0.0270077862936026,False,"WARM: hist_mean=-0.025051, hist_collapse=0.33",2026-05-08,0.3060542510399835,0.3016256644140395,-0.0044285866259439,0.3060542510399835,0.0,False,0.0296625880608083,-0.0547130538209931,0.0117647058823529
TATACONSUM.NS,2026-08-10,4,-0.019895757176251076,0.25,0.0007360393106279,False,"WARM: hist_mean=-0.019896, hist_collapse=0.25",2026-08-10,0.3443167019831785,0.361266077178734,0.0169493751955555,0.3443167019831785,0.0,False,-0.0099232353491855,0.0402078156765304,0.0205635452593219
TATASTEEL.NS,2025-08-08,0,0.0,0.0,-0.0074599184868018,False,COLD: cv_delta=-0.007460,2025-08-08,0.4873483951760932,0.4886423126423126,0.0012939174662194,0.4873483951760932,0.0,False,-0.0239172592113768,-0.0120120120120119,0.0398110236220472
TATASTEEL.NS,2025-11-10,1,0.0012939174662194,0.0,-0.0179867491433323,True,"WARM: hist_mean=0.001294, hist_collapse=0.00",2025-11-10,0.3687416384669866,0.3880564225027978,0.0193147840358112,0.3880564225027978,0.019314784035811217,False,0.0865549828178693,-0.0226415094339622,-0.0059691212764736
TATASTEEL.NS,2026-02-10,2,0.010304350751015299,0.0,-0.0004467585520131,True,"WARM: hist_mean=0.010304, hist_collapse=0.00",2026-02-10,0.4645285027918451,0.4428294626602695,-0.0216990401315755,0.4428294626602695,-0.021699040131575587,False,-0.0301217038539553,0.0281652892561983,-0.0631407057969699
TATASTEEL.NS,2026-05-08,3,-0.0003634462098483007,0.0,0.0017361938305821,False,"WARM: hist_mean=-0.000363, hist_collapse=0.00",2026-05-08,0.4203187366448169,0.3902689687573408,-0.030049767887476,0.4203187366448169,0.0,False,-0.0063424947145876,-0.0939155652222408,0.0101087562744004
TATASTEEL.NS,2026-08-10,4,-0.007785026629255226,0.0,-0.0149581475988927,False,"WARM: hist_mean=-0.007785, hist_collapse=0.00",2026-08-10,0.4095078299776286,0.4103484785452201,0.0008406485675914,0.4095078299776286,0.0,False,0.0712645708230307,-0.0316458509267078,-0.0370967741935484
TCS.NS,2025-08-08,0,0.0,0.0,0.0114205174612951,True,COLD: cv_delta=0.011421,2025-08-08,0.3106349120886352,0.2871723774638817,-0.0234625346247535,0.2871723774638817,-0.023462534624753506,False,0.0067630764803223,-0.0025987090284181,-0.0745519713261648
TCS.NS,2025-11-10,1,-0.0234625346247535,0.0,-0.0036152736812892,False,"WARM: hist_mean=-0.023463, hist_collapse=0.00",2025-11-10,0.3522361647361647,0.3399002971910651,-0.0123358675450995,0.3522361647361647,0.0,False,0.0317622950819672,-0.0092460881934566,-0.0595238095238095
TCS.NS,2026-02-10,2,-0.0178992010849265,0.0,-0.0048238487393377,False,"WARM: hist_mean=-0.017899, hist_collapse=0.00",2026-02-10,0.38828909772306,0.3830376419787853,-0.0052514557442747,0.38828909772306,0.0,False,0.0159928122192272,-0.0993147470196189,0.0675675675675675
TCS.NS,2026-05-08,3,-0.0136832859713759,0.0,-0.0127002519653095,False,"WARM: hist_mean=-0.013683, hist_collapse=0.00",2026-05-08,0.2520347058278453,0.2744107109630456,0.0223760051352003,0.2520347058278453,0.0,False,0.0668265652137953,-0.0277491231689704,0.0280505733607762
TCS.NS,2026-08-10,4,-0.00466846319473185,0.0,-0.0003442268135085,False,"WARM: hist_mean=-0.004668, hist_collapse=0.00",2026-08-10,0.2845163551045904,0.3079365079365079,0.0234201528319175,0.2845163551045904,0.0,False,0.0212121212121212,0.0124183006535947,0.0366300366300366
TECHM.NS,2025-08-08,0,0.0,0.0,0.0025626686657858,False,COLD: cv_delta=0.002563,2025-08-08,0.3877445527524102,0.417140662874697,0.0293961101222868,0.3877445527524102,0.0,False,0.0154582259845417,-0.001685203909673,0.0744153082919915
TECHM.NS,2025-11-10,1,0.0293961101222868,0.0,0.0224388250981789,True,"WARM: hist_mean=0.029396, hist_collapse=0.00",2025-11-10,0.3544752674321798,0.3444440266706773,-0.0100312407615024,0.3444440266706773,-0.010031240761502469,False,-0.0217920863783001,-0.0115067641113357,0.0032051282051282
TECHM.NS,2026-02-10,2,0.0096824346803922,0.0,0.0184103655981757,True,"WARM: hist_mean=0.009682, hist_collapse=0.00",2026-02-10,0.3100376841384035,0.4072150072150072,0.0971773230766036,0.4072150072150072,0.0971773230766037,False,-0.008116883116883,0.1726190476190476,0.1270298047276464
TECHM.NS,2026-05-08,3,0.03884739747912933,0.0,0.0026782251936726,True,"WARM: hist_mean=0.038847, hist_collapse=0.00",2026-05-08,0.3253389229762135,0.3198707124163664,-0.0054682105598471,0.3198707124163664,-0.0054682105598470865,False,-0.0352941176470588,-0.0316252703811441,0.0505147563486616
TECHM.NS,2026-08-10,4,0.027768495469385222,0.0,0.0055347187262841,True,"WARM: hist_mean=0.027768, hist_collapse=0.00",2026-08-10,0.3117941470882647,0.3396119929453263,0.0278178458570615,0.3396119929453263,0.027817845857061596,False,0.057085657085657,0.019047619047619,0.0073202614379085
TITAN.NS,2025-08-08,0,0.0,0.0,-0.0045299770121416,False,COLD: cv_delta=-0.004530,2025-08-08,0.3162175091080184,0.2721853207746624,-0.0440321883333559,0.3162175091080184,0.0,True,0.0053826580544137,-0.113549285963079,-0.0239299370914024
TITAN.NS,2025-11-10,1,-0.0440321883333559,1.0,-0.0374899668370959,False,"WARM: hist_mean=-0.044032, hist_collapse=1.00",2025-11-10,0.3746447566881004,0.3387301587301587,-0.0359145979579416,0.3746447566881004,0.0,False,-0.0324561403508771,-0.0446153846153846,-0.030672268907563
TITAN.NS,2026-02-10,2,-0.03997339314564875,0.5,0.0110470913096024,False,"WARM: hist_mean=-0.039973, hist_collapse=0.50",2026-02-10,0.253903621328771,0.3112124282337048,0.0573088069049337,0.253903621328771,0.0,False,-0.001710863986313,0.1047619047619047,0.0688753799392097
TITAN.NS,2026-05-08,3,-0.007545993128787935,0.3333333333333333,0.0054272410145125,False,"WARM: hist_mean=-0.007546, hist_collapse=0.33",2026-05-08,0.3117914289211954,0.3426088790467152,0.0308174501255198,0.3117914289211954,0.0,False,-0.0481744421906693,0.1175757575757575,0.0230510349914711
TITAN.NS,2026-08-10,4,0.0020448676847889986,0.25,-0.002319189832025,False,"WARM: hist_mean=0.002045, hist_collapse=0.25",2026-08-10,0.335978835978836,0.3222108303695208,-0.0137680056093151,0.335978835978836,0.0,True,0.0412241635263218,0.037037037037037,-0.1195652173913043
TRENT.NS,2025-08-08,0,0.0,0.0,-0.0107940713647288,False,COLD: cv_delta=-0.010794,2025-08-08,0.2710779681444047,0.2506710122699386,-0.020406955874466,0.2710779681444047,0.0,True,-0.131578947368421,0.0165178571428571,0.0538402226021657
TRENT.NS,2025-11-10,1,-0.020406955874466,1.0,-0.0087896533856011,False,"WARM: hist_mean=-0.020407, hist_collapse=1.00",2025-11-10,0.3303911676537252,0.3300487242952101,-0.0003424433585151,0.3303911676537252,0.0,False,-0.0033662949715969,0.0091228070175438,-0.0067838421214924
TRENT.NS,2026-02-10,2,-0.01037469961649055,0.5,0.0031358035341366,False,"WARM: hist_mean=-0.010375, hist_collapse=0.50",2026-02-10,0.2187025417106363,0.3081552706552706,0.0894527289446343,0.2187025417106363,0.0,False,0.119155354449472,0.1125649013499481,0.0366379310344827
TRENT.NS,2026-05-08,3,0.022901109903884397,0.3333333333333333,0.0126157606647246,False,"WARM: hist_mean=0.022901, hist_collapse=0.33",2026-05-08,0.2407834407834408,0.2752039971783883,0.0344205563949474,0.2407834407834408,0.0,False,0.1173093234161936,0.0411578471279963,-0.0552055013593475
TRENT.NS,2026-08-10,4,0.025780971526650147,0.25,-0.0045991031256662,False,"WARM: hist_mean=0.025781, hist_collapse=0.25",2026-08-10,0.3224960958093362,0.3065042501517911,-0.015991845657545,0.3224960958093362,0.0,False,0.0545972915181753,-0.0418458781362007,-0.0607269503546099
ULTRACEMCO.NS,2025-08-08,0,0.0,0.0,-0.0226325862034141,False,COLD: cv_delta=-0.022633,2025-08-08,0.3636740956072351,0.2990512672041334,-0.0646228284031016,0.3636740956072351,0.0,True,-0.0739957716701902,-0.0056900212314224,-0.1141826923076922
ULTRACEMCO.NS,2025-11-10,1,-0.0646228284031016,1.0,-0.0066638568351805,False,"WARM: hist_mean=-0.064623, hist_collapse=1.00",2025-11-10,0.3388294711824124,0.3076938427705337,-0.0311356284118786,0.3388294711824124,0.0,False,-0.0972612725190044,-0.0587039693926351,0.0625583566760037
ULTRACEMCO.NS,2026-02-10,2,-0.0478792284074901,0.5,-0.0199279360885389,False,"WARM: hist_mean=-0.047879, hist_collapse=0.50",2026-02-10,0.3761540998823642,0.3506972888381339,-0.0254568110442303,0.3761540998823642,0.0,False,0.0,-0.0844255319148936,0.0080550987822025
ULTRACEMCO.NS,2026-05-08,3,-0.040405089286403496,0.3333333333333333,-3.523239687192037e-05,False,"WARM: hist_mean=-0.040405, hist_collapse=0.33",2026-05-08,0.3483730584244157,0.3766647319710552,0.0282916735466395,0.3483730584244157,0.0,False,-0.0069328233325364,0.0623206644852755,0.0294871794871794
ULTRACEMCO.NS,2026-08-10,4,-0.02323089857814275,0.25,-0.0065938705061969,False,"WARM: hist_mean=-0.023231, hist_collapse=0.25",2026-08-10,0.3697267274945866,0.3613324899852414,-0.0083942375093452,0.3697267274945866,0.0,False,-0.0187822497420021,0.0279868469126781,-0.0343873096987117
WIPRO.NS,2025-08-08,0,0.0,0.0,0.0107242102039338,True,COLD: cv_delta=0.010724,2025-08-08,0.2720326936744847,0.3249158249158249,0.0528831312413402,0.3249158249158249,0.0528831312413402,False,0.0039682539682539,-0.0119855269109,0.1666666666666666
WIPRO.NS,2025-11-10,1,0.0528831312413402,0.0,0.003532823354813,True,"WARM: hist_mean=0.052883, hist_collapse=0.00",2025-11-10,0.3201956692716503,0.3709363876727893,0.050740718401139,0.3709363876727893,0.05074071840113903,False,0.0330827067669172,0.0205702910438132,0.0985691573926868
WIPRO.NS,2026-02-10,2,0.0518119248212396,0.0,0.0065166523298284,True,"WARM: hist_mean=0.051812, hist_collapse=0.00",2026-02-10,0.363767859698753,0.3403026369656366,-0.0234652227331164,0.3403026369656366,-0.02346522273311641,False,-0.0435269942088548,0.023045267489712,-0.0499139414802065
WIPRO.NS,2026-05-08,3,0.026719542303120934,0.0,0.0119540629357369,True,"WARM: hist_mean=0.026720, hist_collapse=0.00",2026-05-08,0.3206045978383594,0.326495604656688,0.0058910068183286,0.326495604656688,0.0058910068183286035,False,0.0602247191011235,-0.0081314087910653,-0.0344202898550724
WIPRO.NS,2026-08-10,4,0.021512408431922852,0.0,0.0055894169311383,True,"WARM: hist_mean=0.021512, hist_collapse=0.00",2026-08-10,0.3216087685694519,0.2863492002221665,-0.0352595683472854,0.2863492002221665,-0.03525956834728544,True,-0.0228126677402039,0.0449831460014329,-0.1279491833030853
